TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,040300,0,0,0,0,8,8,114,16,0,0,1,6,19613,26230,8,3,1,1,2,0.7476999999999999,0.23079999999999998,2,2,4,0.46149999999999997,2,3,0.1667
0,040441,1,1,0,3,2,6,143,8,0,1,5,11,31825,49955,34,0,0,2,4,0.6371,0.7059,0,0,3,0.32349999999999995,0,0,0.45449999999999996
1,040523,2,1,1,3,2,12,109,8,0,4,6,3,3372,3441,5,8,3,2,2,0.9799,0.1765,3,3,10,0.1765,4,5,2
0,040538,1,0,0,2,3,4,153,14,0,0,2,9,20391,36468,15,0,0,3,4,0.5590999999999999,0.6667,1,0,1,0.6,0,0,0.22219999999999998
0,040558,0,0,0,3,0,2,313,53,0,0,0,5,19607,23328,7,0,0,3,3,0.8404999999999999,0.625,0,0,0,0.625,0,0,0
0,040573,5,2,1,3,1,4,103,6,0,1,1,3,23,551,10,3,3,0,0,0.041699999999999994,0.5,0,3,4,0.1875,5,3,0.3333
0,040640,0,0,0,0,,0,6,6,0,1,1,1,10947,11946,1,0,0,1,1,0.9164,1,0,0,0,1,0,0,1
0,040643,0,0,0,0,15,2,139,15,0,0,3,7,18488,24598,15,1,0,2,3,0.7515999999999999,0.5,0,0,1,0.4375,0,0,0.4286
1,040654,0,0,0,2,2,7,139,14,0,0,2,12,8336,29630,19,0,0,4,5,0.2813,0.5216999999999999,3,0,2,0.5216999999999999,0,1,0.1667
1,040689,0,0,0,3,1,2,99,20,0,0,3,8,14221,22324,14,1,0,3,4,0.6369999999999999,0.6667,0,0,2,0.5333,0,0,0.375
1,040729,4,1,0,0,11,2,219,10,0,1,1,3,3416,13973,1,1,0,0,0,0.2445,0,2,1,3,0.5,2,2,0.3333
0,040730,0,0,0,0,12,1,136,7,0,3,3,6,22717,23705,10,0,0,4,5,0.9582999999999999,0.7273,0,0,0,0.5455,0,0,0.5
0,040782,1,0,1,1,0,2,280,6,0,4,8,9,26841,32854,13,7,1,4,5,0.817,0.45449999999999996,0,1,7,0.40909999999999996,1,1,0.8888999999999999
0,040968,0,0,0,3,1,5,251,3,1,6,23,20,40611,107227,44,0,0,3,6,0.3787,0.6599999999999999,0,0,0,0.39999999999999997,0,0,1.15
0,041061,9,7,1,2,2,3,305,6,0,1,1,3,660,1236,9,10,4,0,1,0.5339999999999999,0.09999999999999999,0,4,12,0.15,7,4,0.3333
0,041087,2,0,1,2,2,1,73,11,0,3,3,3,24871,28499,7,6,3,2,2,0.8726999999999999,0.46149999999999997,0,3,6,0.23079999999999998,3,3,1
1,041098,5,5,0,8,1,10,294,3,1,4,9,9,54643,62295,28,0,0,4,6,0.8772,0.45449999999999996,2,0,4,0.2727,3,1,1
1,041106,0,0,0,2,5,3,221,22,0,0,1,14,38617,53723,22,0,0,6,12,0.7188,0.6399999999999999,1,0,0,0.5599999999999999,0,0,0.07139999999999999
1,041110,2,1,1,4,2,4,212,7,0,1,3,5,18385,18513,3,5,2,4,4,0.9931,0.125,2,2,6,0.625,3,3,0.6
0,041149,0,0,0,4,1,1,93,7,0,2,3,7,9094,16292,10,0,0,3,4,0.5581999999999999,0.45449999999999996,2,1,3,0.6364,1,2,0.4286
1,041182,0,0,0,4,1,7,145,4,0,2,4,8,44544,48569,11,0,0,4,6,0.9170999999999999,1,0,0,0,0.7273,0,0,0.5
0,041194,0,0,0,1,1,12,150,22,0,0,3,5,10556,17596,15,2,1,2,2,0.5999,0.1765,3,2,4,0.2941,2,4,0.6
0,041202,8,5,1,3,2,4,34,2,2,5,6,5,21516,24845,5,0,0,3,4,0.866,0.7142999999999999,0,0,0,0.7142999999999999,2,0,1.2
0,041221,0,0,0,2,1,0,321,3,1,2,5,7,20789,27252,27,2,0,2,2,0.7627999999999999,0.4688,0,0,4,0.2188,0,0,0.7142999999999999
1,041274,20,1,1,2,1,7,60,58,0,0,0,0,0,0,,3,1,0,0,0,,8,1,3,0,6,1,0
0,041295,1,0,1,2,1,10,147,8,0,1,2,6,7839,15278,13,13,3,1,2,0.5130999999999999,0.18519999999999998,0,3,13,0.22219999999999998,3,3,0.3333
1,041383,2,2,0,9,0,4,353,9,0,1,3,10,18008,30920,18,0,0,5,6,0.5823999999999999,0.44999999999999996,2,0,2,0.5,2,1,0.3
0,041489,0,0,0,2,1,3,165,7,0,2,3,12,30833,45383,24,0,0,8,9,0.6793999999999999,0.625,0,0,0,0.5,0,0,0.25
0,041572,1,0,0,5,1,2,113,2,1,3,3,5,2981,3292,2,2,2,3,3,0.9055,0.39999999999999997,0,2,2,1,2,2,0.6
0,041688,1,0,0,2,0,1,124,61,0,0,0,3,667,1167,2,1,0,2,2,0.5716,0,0,3,3,1,3,3,0
0,041778,1,1,0,4,1,7,79,2,2,8,8,10,19311,26697,18,2,2,4,5,0.7232999999999999,0.7142999999999999,0,2,4,0.47619999999999996,2,2,0.7999999999999999
0,041782,0,0,0,1,1,9,69,9,0,5,10,4,32453,32742,8,0,0,3,3,0.9912,0.6667,0,0,0,0.3333,0,0,2.5
0,041785,0,0,0,0,17,2,291,11,0,1,6,7,10597,15321,20,1,1,4,5,0.6917,0.3913,0,1,3,0.30429999999999996,1,1,0.8571
0,041831,3,3,0,6,1,10,84,4,0,2,3,3,10782,10871,5,0,0,3,3,0.9917999999999999,0.7999999999999999,0,0,0,0.6,2,0,1
0,041834,0,0,0,6,0,2,335,14,0,0,2,8,11257,16895,12,3,2,2,4,0.6662999999999999,0.46669999999999995,1,2,5,0.5333,2,2,0.25
0,041915,1,0,1,3,0,3,159,4,0,2,5,6,10156,15459,11,2,1,2,3,0.6569999999999999,0.6922999999999999,0,2,3,0.46149999999999997,2,2,0.8332999999999999
1,041962,0,0,0,2,1,3,120,10,0,1,2,8,41370,50001,12,0,0,4,5,0.8273999999999999,0.75,0,0,0,0.6667,0,0,0.25
0,041998,0,0,0,0,8,0,273,6,0,1,4,8,3089,14058,10,0,0,1,1,0.21969999999999998,0.7999999999999999,1,0,0,0.7999999999999999,0,0,0.5
0,042016,0,0,0,1,3,0,133,21,0,0,1,7,10155,17507,7,0,0,1,3,0.5801,0.8571,2,0,1,1,0,1,0.1429
0,042073,2,1,1,1,0,1,184,25,0,0,0,6,32023,39780,10,15,6,3,3,0.8049999999999999,0.12,0,6,15,0.24,6,6,0
0,042075,0,0,0,0,23,0,123,12,0,1,4,13,18497,31662,19,0,0,4,5,0.5841999999999999,0.75,0,0,0,0.6499999999999999,0,0,0.3077
0,042115,0,0,0,1,1,1,232,7,0,1,6,23,17862,40589,31,0,0,2,6,0.4401,0.7059,0,0,1,0.6765,0,0,0.26089999999999997
0,042197,1,1,0,3,2,3,300,6,0,2,4,5,11986,25189,16,3,0,1,2,0.47579999999999995,0.38099999999999995,2,0,8,0.23809999999999998,0,1,0.7999999999999999
0,042246,1,1,0,0,,0,20,12,0,1,2,2,1063,1251,2,0,0,1,1,0.8496999999999999,0.5,2,0,1,1,1,1,1
0,042269,0,0,0,0,22,0,189,22,0,0,1,12,31901,44260,18,0,0,5,8,0.7208,0.9443999999999999,0,0,0,0.6667,0,0,0.0833
1,042274,1,0,1,5,1,5,47,8,0,3,5,5,36320,46341,7,2,2,3,4,0.7837999999999999,0.7,0,2,2,0.5,2,2,1
0,042284,0,0,0,0,7,0,229,3,1,3,6,15,50432,71049,26,0,0,5,10,0.7098,0.6071,0,0,0,0.5357,0,0,0.39999999999999997
0,042348,1,0,0,21,0,39,75,6,0,4,7,7,34557,38711,11,2,0,4,4,0.8926999999999999,0.7857,0,0,2,0.5,0,0,1
0,042383,0,0,0,0,7,2,166,11,0,1,3,4,2172,3574,13,0,0,1,1,0.6076999999999999,0.3846,1,0,2,0.3077,0,0,0.75
0,042447,1,1,0,0,7,1,89,7,0,3,3,3,7026,8968,11,0,0,1,3,0.7835,0.2727,0,0,0,0.2727,0,0,1
0,042539,0,0,0,0,18,2,409,18,0,0,5,13,56886,89626,41,0,0,6,9,0.6346999999999999,0.3878,3,0,1,0.2653,0,1,0.3846
0,042585,0,0,0,0,,0,120,25,0,0,0,11,22430,50693,17,0,0,2,4,0.44249999999999995,0.7777999999999999,0,0,0,0.6111,0,0,0
1,042741,5,5,0,0,12,3,11,11,0,1,1,1,,,1,0,0,,,,1,0,0,0,1,1,0,1
0,042767,0,0,0,0,,0,296,58,0,0,0,4,7854,21000,11,0,0,1,1,0.374,0.6667,0,0,0,0.3333,0,0,0
0,042838,0,0,0,12,0,8,208,5,0,2,5,6,15078,21740,21,1,0,2,5,0.6936,0.5385,0,0,3,0.23079999999999998,0,0,0.8332999999999999
0,042884,1,0,0,2,5,1,126,3,1,1,2,3,363,359,3,1,1,3,3,1.0110999999999999,0.5,0,1,2,0.75,1,1,0.6667
0,042901,0,0,0,0,21,0,372,4,0,1,6,7,26883,35861,13,3,0,2,5,0.7495999999999999,0.5882,0,0,4,0.4118,0,0,0.8571
0,042913,0,0,0,3,1,1,129,16,0,0,6,14,16601,44679,28,1,0,0,3,0.3716,0.5805999999999999,2,0,1,0.45159999999999995,0,1,0.4286
0,042923,0,0,0,0,22,1,129,6,0,2,5,10,21898,26601,25,0,0,5,6,0.8231999999999999,0.5556,0,0,0,0.37039999999999995,0,0,0.5
0,042948,2,2,0,8,4,10,130,4,0,2,3,6,16634,31927,8,2,1,3,4,0.5209999999999999,0.41669999999999996,0,1,3,0.5,2,1,0.5
0,042970,3,0,0,9,0,7,129,31,0,0,0,2,190,593,1,3,2,0,0,0.32039999999999996,0,2,2,4,0.5,2,3,0
0,043072,1,1,0,0,7,5,108,5,0,5,9,9,6370,15373,22,1,1,2,4,0.4144,0.5832999999999999,2,1,4,0.375,2,2,1
0,043078,1,1,0,1,4,5,213,12,0,1,8,13,44130,62820,19,0,0,4,6,0.7024999999999999,0.8999999999999999,1,0,0,0.6499999999999999,1,0,0.6154
1,043131,1,0,1,10,0,6,134,17,0,0,2,6,26590,34114,8,9,2,3,4,0.7794,0.3529,0,2,9,0.3529,2,2,0.3333
0,043143,1,0,0,12,0,13,147,9,0,1,3,4,4576,10512,7,6,5,0,1,0.43529999999999996,0.28569999999999995,0,5,6,0.28569999999999995,5,5,0.75
0,043152,2,0,0,0,7,0,138,1,1,3,3,3,15273,21488,4,0,0,1,2,0.7108,0.5,0,0,0,0.5,0,0,1
0,043192,1,1,0,2,3,4,84,16,0,0,3,6,20217,20948,8,1,1,4,4,0.9651,0.5,3,1,2,0.6,2,1,0.5
0,043266,1,1,0,0,,0,98,76,0,0,0,1,0,2000,4,0,0,,,0,0.25,0,0,0,0.25,0,0,0
1,043302,1,1,0,9,0,14,119,4,0,2,3,4,29971,48318,14,3,0,1,3,0.6203,0.4211,0,1,3,0.2105,2,1,0.75
0,043345,0,0,0,0,9,2,339,3,1,3,8,8,5896,5941,10,0,0,6,7,0.9924,0.7273,0,0,0,0.7273,0,0,1
0,043381,2,2,0,12,0,13,112,3,1,3,6,14,40474,44632,9,9,9,11,14,0.9067999999999999,0.44439999999999996,0,9,9,0.7777999999999999,10,9,0.4286
0,043387,1,0,1,6,1,5,230,6,0,2,3,5,5476,7556,9,1,1,2,3,0.7246999999999999,0.7999999999999999,0,1,1,0.5,1,1,0.6
0,043400,4,4,0,0,11,4,117,5,0,2,6,10,21108,31671,24,0,0,7,8,0.6665,0.6667,0,0,0,0.41669999999999996,3,0,0.6
0,043409,1,0,0,0,8,0,249,5,0,4,6,15,72416,85815,20,0,0,9,11,0.8439,0.8635999999999999,0,0,0,0.6818,1,0,0.39999999999999997
0,043422,6,5,0,10,0,11,89,2,1,1,1,1,626,1500,2,1,0,0,0,0.41729999999999995,0,0,0,3,0.25,3,0,1
1,043423,0,0,0,6,0,8,174,3,1,4,9,18,85318,98293,24,1,0,13,15,0.868,0.6071,3,0,1,0.6428999999999999,0,1,0.5
0,043439,4,4,0,2,1,1,241,1,1,1,1,9,14526,16380,9,3,2,5,5,0.8867999999999999,0.3571,1,3,5,0.6428999999999999,7,3,0.11109999999999999
0,043444,2,2,0,3,2,2,153,20,0,0,1,1,0,0,3,1,0,,,0,0.5,0,0,2,0.25,1,0,1
1,043501,2,2,0,7,1,12,135,5,0,5,8,2,23215,24187,11,2,2,2,2,0.9598,0.5385,0,2,2,0.1538,3,2,4
1,043505,1,0,1,8,0,12,143,4,0,1,1,2,5675,6276,3,5,1,1,1,0.9041999999999999,0.3333,0,1,7,0.22219999999999998,1,1,0.5
0,043605,1,1,0,0,10,1,64,9,0,3,5,7,52116,59846,12,0,0,4,4,0.8707999999999999,0.8462,0,0,0,0.5385,0,0,0.7142999999999999
0,043666,0,0,0,4,0,4,248,5,0,6,12,28,62477,105921,55,0,0,10,15,0.5898,0.7541,0,0,0,0.45899999999999996,0,0,0.4286
0,043702,0,0,0,4,1,6,158,3,1,2,9,10,33410,39459,24,0,0,4,8,0.8466999999999999,0.5,0,0,1,0.3846,0,0,0.8999999999999999
1,043704,1,0,0,4,0,3,166,40,0,0,0,4,10814,10942,10,1,1,2,2,0.9883,0.3846,3,1,3,0.3077,2,2,0
0,043713,0,0,0,4,3,5,144,3,1,6,11,12,47354,66981,21,0,0,5,6,0.707,0.7391,0,0,2,0.5216999999999999,0,0,0.9167
0,043731,0,0,0,0,7,8,123,7,0,2,6,13,39199,62312,18,2,1,6,7,0.6291,0.5237999999999999,3,1,3,0.619,1,3,0.46149999999999997
1,043851,0,0,0,5,1,22,187,3,1,4,6,10,43715,47006,19,4,1,6,7,0.9299999999999999,0.3077,3,3,6,0.3846,3,4,0.6
0,043871,1,0,0,1,0,2,175,13,0,0,1,3,20357,19947,6,13,1,3,3,1.0206,0,3,3,17,0.15789999999999998,3,5,0.3333
0,043875,0,0,0,5,0,7,95,9,0,2,7,11,29895,42927,15,0,0,6,6,0.6963999999999999,0.7059,0,0,0,0.6470999999999999,0,0,0.6364
0,043878,0,0,0,1,3,0,249,49,0,0,0,2,6032,8391,5,2,2,1,1,0.7189,0.125,0,2,2,0.25,2,2,0
0,043883,0,0,0,1,1,1,151,2,2,7,8,16,16063,46283,25,0,0,3,5,0.34709999999999996,0.5925999999999999,3,0,0,0.5925999999999999,0,0,0.5
0,043929,0,0,0,2,3,4,93,2,3,5,11,14,13404,32997,17,0,0,2,2,0.40619999999999995,0.8421,0,0,0,0.7367999999999999,0,0,0.7857
0,043961,3,0,0,0,11,0,328,4,0,1,3,6,14868,34936,9,0,0,1,1,0.4256,0.45449999999999996,1,0,1,0.5455,0,0,0.5
0,043980,0,0,0,2,2,2,118,6,0,1,1,4,4797,4974,3,3,3,2,3,0.9643999999999999,0.28569999999999995,0,3,3,0.5713999999999999,3,3,0.25
1,043982,0,0,0,1,4,3,299,6,0,3,5,16,31271,39791,33,0,0,6,10,0.7858999999999999,0.5143,3,0,1,0.45709999999999995,0,0,0.3125
1,043988,0,0,0,3,1,6,227,6,0,6,12,14,33465,43631,26,0,0,9,10,0.7669999999999999,0.5861999999999999,3,0,1,0.48279999999999995,0,1,0.8571
0,044003,7,0,0,1,4,1,330,6,0,1,1,12,6807,19857,12,12,9,3,3,0.3428,0.27999999999999997,0,10,13,0.48,10,10,0.0833
0,044045,0,0,0,8,0,4,106,8,0,2,5,17,26550,54869,23,0,0,3,4,0.4839,0.875,0,0,0,0.7082999999999999,0,0,0.2941
0,044071,4,3,0,4,1,6,75,6,0,4,5,8,4577,5789,13,1,1,2,3,0.7906,0.6667,0,1,4,0.5333,3,1,0.625
0,044177,0,0,0,15,1,3,216,3,1,6,9,10,30522,69251,11,0,0,3,5,0.4407,0.7857,0,0,0,0.7142999999999999,0,0,0.8999999999999999
0,044263,0,0,0,0,,0,203,39,0,0,0,4,3323,10236,7,0,0,1,1,0.3246,0.4286,0,0,3,0.5713999999999999,0,0,0
0,044291,3,0,1,4,1,2,166,83,0,0,0,2,0,0,4,4,2,,,0,0.375,0,2,5,0.25,2,2,0
1,044361,0,0,0,3,1,2,213,24,0,0,1,6,7743,10849,7,0,0,3,3,0.7136999999999999,0.11109999999999999,3,0,3,0.6667,0,0,0.1667
0,044378,0,0,0,0,15,0,135,12,0,1,8,10,68326,89658,22,0,0,5,6,0.7621,0.5216999999999999,1,0,1,0.43479999999999996,0,0,0.7999999999999999
0,044466,1,1,0,1,1,1,232,10,0,1,8,26,72085,113879,34,0,0,7,12,0.6329999999999999,0.6749999999999999,0,0,1,0.6499999999999999,1,0,0.3077
1,044536,0,0,0,3,1,0,178,25,0,0,0,7,9372,17788,10,1,0,3,4,0.5268999999999999,0.07139999999999999,3,2,4,0.5,2,2,0
0,044571,0,0,0,2,1,3,177,13,0,0,4,10,15795,28140,11,0,0,1,3,0.5612999999999999,0.8181999999999999,0,0,0,0.9090999999999999,0,0,0.39999999999999997
1,044686,0,0,0,0,8,1,442,7,0,1,3,18,107958,134172,34,0,0,13,16,0.8046,0.39999999999999997,3,1,3,0.5143,1,2,0.1667
0,044744,0,0,0,0,,0,88,16,0,0,1,4,11583,22769,3,2,2,0,1,0.5086999999999999,0.6,0,2,2,0.7999999999999999,2,2,0.25
0,044754,10,7,0,8,1,3,137,4,0,1,5,6,26309,41506,8,0,0,2,4,0.6338999999999999,0.7777999999999999,0,0,1,0.6667,3,0,0.8332999999999999
0,044792,0,0,0,8,0,18,136,5,0,2,4,9,20571,24835,23,7,3,7,8,0.8282999999999999,0.3871,0,3,12,0.29029999999999995,3,3,0.44439999999999996
0,044806,1,0,1,5,1,8,135,7,0,2,5,5,39215,43081,9,8,0,2,3,0.9103,0.4118,0,0,9,0.2941,0,0,1
0,044808,1,0,0,0,14,2,25,8,0,1,3,3,592,4790,4,0,0,0,1,0.12359999999999999,1,0,0,0,0.75,1,0,1
0,044811,4,0,0,2,4,2,154,8,0,1,2,2,0,200,5,1,0,0,0,0,0.4286,0,0,4,0.28569999999999995,0,0,1
0,044833,5,1,0,4,3,4,334,13,0,0,1,6,16892,17878,14,4,0,3,3,0.9448,0.44999999999999996,0,0,5,0.3,1,0,0.1667
0,044845,0,0,0,6,0,5,127,27,0,0,0,14,52458,76025,19,0,0,8,8,0.69,0.7895,0,0,2,0.7367999999999999,0,0,0
0,044850,1,1,0,4,0,3,118,10,0,1,2,2,14000,15508,3,0,0,1,1,0.9027999999999999,1,0,0,0,0.6667,0,0,1
0,044855,9,7,0,7,1,5,94,15,0,0,1,2,570,1110,1,4,1,1,1,0.5135,0.1667,0,3,4,0.3333,9,3,0.5
1,044870,9,9,0,0,7,2,18,6,0,1,3,2,56845,57957,2,0,0,2,2,0.9807999999999999,0.6667,0,0,0,0.6667,7,0,1.5
0,044878,0,0,0,0,10,0,137,10,0,1,2,11,19679,56371,19,0,0,1,1,0.34909999999999997,0.619,0,0,0,0.5237999999999999,0,0,0.1818
0,044898,1,1,0,0,,0,249,32,0,0,0,4,6413,11397,8,1,0,0,2,0.5627,0.5556,0,0,1,0.44439999999999996,0,0,0
1,045009,1,1,0,3,1,2,298,3,1,3,4,6,3715,4603,11,3,0,1,1,0.8070999999999999,0.3529,0,1,5,0.3529,1,1,0.6667
0,045106,0,0,0,8,1,7,68,8,0,3,4,6,14705,19535,10,0,0,2,4,0.7527999999999999,0.5385,0,0,0,0.46149999999999997,0,0,0.6667
0,045159,0,0,0,8,2,5,224,2,2,6,9,14,52649,72401,26,1,0,5,5,0.7272,0.5172,0,1,5,0.48279999999999995,1,1,0.6428999999999999
1,045228,0,0,0,10,1,3,72,11,0,1,1,5,3456,5206,2,7,4,1,3,0.6638,0.22219999999999998,0,4,7,0.5556,4,4,0.19999999999999998
0,045261,0,0,0,1,2,0,314,2,1,2,3,10,13728,22699,27,0,0,1,3,0.6047999999999999,0.5,0,0,0,0.3571,0,0,0.3
0,045275,1,1,0,0,,0,217,8,0,1,3,6,10356,13898,15,0,0,3,4,0.7451,0.5625,0,0,1,0.375,0,0,0.5
1,045303,1,0,0,3,0,2,107,4,0,1,2,4,24682,37267,6,3,1,1,2,0.6623,0.0909,3,1,5,0.3636,1,1,0.5
1,045307,0,0,0,0,7,9,122,3,2,5,6,10,46295,68797,19,4,2,5,8,0.6728999999999999,0.43999999999999995,0,2,5,0.39999999999999997,2,2,0.6
0,045391,0,0,0,0,13,1,277,4,0,3,4,11,37057,68295,17,0,0,3,6,0.5426,0.6667,0,0,0,0.6111,0,0,0.3636
0,045422,1,1,0,9,1,7,112,11,0,1,5,14,50580,67364,25,0,0,7,9,0.7507999999999999,0.8077,0,0,0,0.5385,0,0,0.3571
0,045446,0,0,0,0,,0,364,32,0,0,0,6,8416,24474,9,0,0,0,2,0.3439,0.5455,0,0,0,0.5455,0,0,0
0,045478,0,0,0,3,0,3,85,19,0,0,1,10,25819,28235,17,0,0,6,7,0.9144,0.6667,0,0,0,0.5556,0,0,0.09999999999999999
0,045525,0,0,0,0,8,0,189,7,0,1,11,28,34909,81152,33,0,0,6,9,0.43019999999999997,0.8332999999999999,0,0,0,0.7777999999999999,0,0,0.39289999999999997
1,045559,0,0,0,0,20,1,112,20,0,0,1,5,6793,8806,10,0,0,1,1,0.7714,0.3636,2,0,1,0.45449999999999996,0,1,0.19999999999999998
0,045566,0,0,0,0,20,0,293,4,0,1,1,13,16051,21200,28,0,0,5,7,0.7571,0.7241,0,0,9,0.4483,0,0,0.0769
0,045577,0,0,0,1,3,0,44,44,0,0,0,1,,,1,0,0,,,,1,0,0,0,1,0,0,0
0,045633,0,0,0,4,0,4,239,2,1,2,2,2,453,529,2,2,1,2,2,0.8563,0.39999999999999997,0,1,3,0.39999999999999997,1,1,1
0,045643,4,0,0,1,4,2,152,3,1,9,9,12,18740,51780,13,1,0,2,3,0.3619,0.6499999999999999,0,1,1,0.6,1,1,0.75
0,045697,3,0,1,0,,0,241,77,0,0,0,3,1954,2100,8,7,1,1,1,0.9305,0.0667,2,1,10,0.19999999999999998,1,2,0
1,045702,0,0,0,3,0,3,107,2,1,3,8,13,16363,40286,19,0,0,1,3,0.40619999999999995,0.7618999999999999,0,0,0,0.619,0,0,0.6154
0,045706,2,0,0,3,2,1,282,5,0,1,4,17,64444,110089,30,0,0,4,7,0.5853999999999999,0.6333,0,0,1,0.5667,0,0,0.23529999999999998
1,045839,2,2,0,5,1,8,235,10,0,1,1,12,16663,20925,19,2,1,5,5,0.7962999999999999,0.17859999999999998,3,2,5,0.4286,3,5,0.0833
0,045840,4,4,0,3,1,2,115,115,0,0,0,2,5355,11800,2,0,0,0,0,0.4538,1,0,0,0,1,3,0,0
1,045852,6,0,0,3,3,6,109,5,0,5,6,6,24920,27904,7,2,2,4,5,0.8930999999999999,0.5455,0,3,3,0.5455,8,3,1
0,045854,0,0,0,2,1,1,43,28,0,0,0,2,0,0,2,1,1,,,0,0.6667,0,1,1,0.6667,1,1,0
0,045891,0,0,0,1,3,1,65,4,0,2,3,8,22593,41447,7,0,0,2,3,0.5450999999999999,0.41669999999999996,3,0,0,0.6667,0,0,0.375
1,045997,1,1,0,2,0,3,74,19,0,0,1,9,10181,12193,9,1,0,7,8,0.835,0.8999999999999999,0,0,1,0.8999999999999999,1,0,0.11109999999999999
0,046060,0,0,0,0,12,0,80,11,0,2,4,9,21632,35037,15,0,0,3,4,0.6174,0.6875,0,0,0,0.5625,0,0,0.44439999999999996
0,046273,0,0,0,0,8,1,323,19,0,0,1,4,15029,29502,9,0,0,1,1,0.5094,0.44439999999999996,1,0,0,0.44439999999999996,0,0,0.25
0,046275,0,0,0,3,5,2,80,3,1,5,9,12,9323,14904,11,0,0,2,5,0.6255,0.7857,0,0,1,0.8571,0,0,0.75
0,046369,1,0,0,3,2,3,129,9,0,1,1,2,1219,1210,8,0,0,1,1,1.0073999999999999,0.25,0,0,1,0.25,0,0,0.5
0,046471,1,0,0,8,1,1,178,6,0,2,8,16,62733,67095,21,0,0,13,13,0.9349999999999999,0.7618999999999999,0,0,0,0.7618999999999999,0,0,0.5
0,046507,0,0,0,2,1,5,141,2,2,4,7,7,6421,7233,21,2,0,3,3,0.8876999999999999,0.3846,2,1,4,0.2692,1,2,1
0,046528,4,2,0,3,3,3,259,3,1,1,1,1,20934,21289,0,0,0,1,1,0.9833,0,0,0,1,0.5,3,0,1
1,046578,0,0,0,0,,0,273,3,1,1,1,5,2393,2393,3,5,5,3,3,1,0.125,0,5,5,0.625,5,5,0.19999999999999998
0,046612,13,10,0,0,9,0,217,73,0,0,0,1,0,0,4,1,0,0,0,0,0,2,0,2,0.19999999999999998,3,1,0
0,046630,0,0,0,1,1,5,243,7,0,2,6,12,37493,49095,19,0,0,6,8,0.7636999999999999,0.3636,3,0,1,0.5455,0,0,0.5
0,046740,0,0,0,2,1,1,125,4,0,3,4,5,10837,17136,16,0,0,2,2,0.6324,0.7646999999999999,0,0,1,0.2941,0,0,0.7999999999999999
0,046781,4,2,1,0,,0,107,90,0,0,0,1,0,955,,2,2,,,0,,8,2,2,0.5,4,2,0
1,046800,2,1,1,0,15,1,129,14,0,0,4,7,3364,3628,8,0,0,4,4,0.9271999999999999,0.5556,1,0,0,0.7777999999999999,1,0,0.5713999999999999
0,046803,0,0,0,2,1,0,133,2,2,4,8,11,22774,27185,19,0,0,4,5,0.8376999999999999,0.4231,0,0,0,0.4231,0,0,0.7273
0,046899,4,1,0,5,4,5,45,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,1,0
0,047034,2,2,0,3,0,3,85,13,0,0,1,2,12933,15920,2,0,0,1,1,0.8123999999999999,0.5,0,0,0,1,2,0,0.5
0,047062,0,0,0,1,3,0,348,32,0,0,0,6,15547,20649,11,0,0,3,4,0.7528999999999999,0.3333,3,1,2,0.5,1,2,0
1,047114,1,1,0,4,0,3,402,2,1,3,3,3,796,1296,2,2,1,1,1,0.6142,0,3,2,5,0.4286,2,4,1
0,047129,8,1,1,2,0,7,103,27,0,0,0,1,14984,25295,2,0,0,0,1,0.5923999999999999,0.3333,0,0,0,0.3333,1,0,0
0,047178,2,2,0,2,2,4,70,21,0,0,1,3,395,1355,4,2,2,2,2,0.2915,0.3333,0,3,3,0.5,3,3,0.3333
0,047184,1,0,0,2,1,1,277,38,0,0,0,7,10698,32662,11,0,0,0,1,0.32749999999999996,0.6667,0,0,0,0.5832999999999999,0,0,0
0,047203,0,0,0,0,24,0,190,19,0,0,3,7,80,37824,19,0,0,0,0,0.0021,0.7895,0,0,0,0.36839999999999995,0,0,0.4286
0,047212,0,0,0,5,0,8,65,3,1,3,9,8,36786,36492,13,0,0,6,6,1.0081,0.5,0,0,0,0.44439999999999996,0,0,1.125
0,047312,0,0,0,4,1,1,144,8,0,1,1,2,7461,9585,6,2,1,1,1,0.7784,0.11109999999999999,1,1,5,0.22219999999999998,1,1,0.5
0,047333,0,0,0,3,1,2,140,2,1,1,1,9,28032,67143,20,4,3,4,5,0.4175,0.1818,0,4,5,0.2727,4,4,0.11109999999999999
1,047444,0,0,0,2,1,2,48,5,0,3,6,4,2232,4309,6,1,0,1,1,0.5179999999999999,0.22219999999999998,3,0,2,0.44439999999999996,0,2,1.5
0,047505,0,0,0,0,,0,44,21,0,0,2,6,4397,6408,6,0,0,3,3,0.6861999999999999,0.6667,0,1,1,1,1,1,0.3333
0,047519,0,0,0,2,0,2,160,6,0,2,3,5,7432,11059,16,2,0,2,3,0.6719999999999999,0.23809999999999998,3,1,3,0.23809999999999998,1,1,0.6
